index,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE
0,EUNOS MRT STATION EXIT A,,NIL,EUNOS MRT STATION EXIT A,EUNOS MRT STATION EXIT A,NIL,35743.0776,33531.14163,1.319517275,103.9028941,103.9028941
1,EUNOS MRT STATION EXIT B,,NIL,EUNOS MRT STATION EXIT B,EUNOS MRT STATION EXIT B,NIL,35708.34817,33536.14644,1.319562546,103.9025821,103.9025821
2,EUNOS MRT STATION EXIT C,,NIL,EUNOS MRT STATION EXIT C,EUNOS MRT STATION EXIT C,NIL,35774.73652,33541.2482,1.319608667,103.90317859999999,103.90317859999999
3,EUNOS MRT STATION (EW7),30,EUNOS CRESCENT,EUNOS MRT STATION (EW7),30 EUNOS CRESCENT EUNOS MRT STATION SINGAPORE 409423,409423,35779.98898,33560.58575,1.319783548,103.90322579999999,103.90322579999999
4,UOB EUNOS MRT STATION,30,EUNOS CRESCENT,UOB EUNOS MRT STATION,30 EUNOS CRESCENT UOB EUNOS MRT STATION SINGAPORE 409423,409423,35767.07475,33561.22918,1.31978937,103.9031098,103.9031098
5,OCBC EUNOS MRT STATION,30,EUNOS CRESCENT,OCBC EUNOS MRT STATION,30 EUNOS CRESCENT OCBC EUNOS MRT STATION SINGAPORE 409423,409423,35763.899730000005,33560.70001,1.319784585,103.9030812,103.9030812
6,DBS EUNOS MRT STATION,30,EUNOS CRESCENT,DBS EUNOS MRT STATION,30 EUNOS CRESCENT DBS EUNOS MRT STATION SINGAPORE 409423,409423,35760.195569999996,33558.05416,1.3197606579999999,103.903048,103.903048
0,CHINESE GARDEN MRT STATION EXIT C,,NIL,CHINESE GARDEN MRT STATION EXIT C,CHINESE GARDEN MRT STATION EXIT C,NIL,16798.76465,36028.50938,1.342101479,103.7326688,103.7326688
1,CHINESE GARDEN MRT STATION EXIT B,,NIL,CHINESE GARDEN MRT STATION EXIT B,CHINESE GARDEN MRT STATION EXIT B,NIL,16770.49814,36043.19474,1.342234277,103.73241479999999,103.73241479999999
2,CHINESE GARDEN MRT STATION EXIT A,,NIL,CHINESE GARDEN MRT STATION EXIT A,CHINESE GARDEN MRT STATION EXIT A,NIL,16749.336069999998,36066.03662,1.342440843,103.7322246,103.7322246
3,CHINESE GARDEN MRT STATION (EW25),151,BOON LAY WAY,CHINESE GARDEN MRT STATION (EW25),151 BOON LAY WAY CHINESE GARDEN MRT STATION SINGAPORE 609959,609959,16790.74663,36056.301889999995,1.342352821,103.7325967,103.7325967
4,DBS CHINESE GARDEN MRT STATION,151,BOON LAY WAY,DBS CHINESE GARDEN MRT STATION,151 BOON LAY WAY DBS CHINESE GARDEN MRT STATION SINGAPORE 609959,609959,16809.65011,36044.3731,1.342244948,103.73276659999999,103.73276659999999
5,UOB CHINESE GARDEN MRT STATION,151,BOON LAY WAY,UOB CHINESE GARDEN MRT STATION,151 BOON LAY WAY UOB CHINESE GARDEN MRT STATION SINGAPORE 609959,609959,16809.65011,36044.3731,1.342244948,103.73276659999999,103.73276659999999
6,OCBC CHINESE GARDEN MRT STATION,151,BOON LAY WAY,OCBC CHINESE GARDEN MRT STATION,151 BOON LAY WAY OCBC CHINESE GARDEN MRT STATION SINGAPORE 609959,609959,16809.65011,36044.3731,1.342244948,103.73276659999999,103.73276659999999
0,KHATIB MRT STATION EXIT C,,NIL,KHATIB MRT STATION EXIT C,KHATIB MRT STATION EXIT C,NIL,27913.40591,44408.27819,1.417887193,103.83254050000001,103.83254050000001
1,KHATIB MRT STATION EXIT B,,NIL,KHATIB MRT STATION EXIT B,KHATIB MRT STATION EXIT B,NIL,27930.24505,44324.612030000004,1.4171305459999999,103.83269179999999,103.83269179999999
2,KHATIB MRT STATION EXIT D,,NIL,KHATIB MRT STATION EXIT D,KHATIB MRT STATION EXIT D,NIL,27983.66068,44408.786510000005,1.41789179,103.8331718,103.8331718
3,KHATIB MRT STATION EXIT A,,NIL,KHATIB MRT STATION EXIT A,KHATIB MRT STATION EXIT A,NIL,27959.2813,44314.19875,1.4170363730000002,103.8329527,103.8329527
4,KHATIB MRT STATION (NS14),201,YISHUN AVENUE 2,KHATIB MRT STATION (NS14),201 YISHUN AVENUE 2 KHATIB MRT STATION SINGAPORE 769092,769092,27962.31086,44352.567989999996,1.41738337,103.83297990000001,103.83297990000001
5,DBS KHATIB MRT STATION,201,YISHUN AVENUE 2,DBS KHATIB MRT STATION,201 YISHUN AVENUE 2 DBS KHATIB MRT STATION SINGAPORE 769092,769092,27971.340010000004,44375.3122,1.417589061,103.833061,103.833061
6,UOB KHATIB MRT STATION,201,YISHUN AVENUE 2,UOB KHATIB MRT STATION,201 YISHUN AVENUE 2 UOB KHATIB MRT STATION SINGAPORE 769092,769092,27971.340010000004,44375.3122,1.417589061,103.833061,103.833061
7,OCBC KHATIB MRT STATION,201,YISHUN AVENUE 2,OCBC KHATIB MRT STATION,201 YISHUN AVENUE 2 OCBC KHATIB MRT STATION SINGAPORE 769092,769092,27962.310889999997,44352.567989999996,1.41738337,103.83297990000001,103.83297990000001
0,KRANJI MRT STATION EXIT C,,NIL,KRANJI MRT STATION EXIT C,KRANJI MRT STATION EXIT C,NIL,20035.989530000003,45208.8271,1.4251259490000001,103.7617547,103.7617547
1,KRANJI MRT STATION EXIT A,,NIL,KRANJI MRT STATION EXIT A,KRANJI MRT STATION EXIT A,NIL,20065.32762,45166.12823,1.424739805,103.7620183,103.7620183
2,KRANJI MRT STATION EXIT B,,NIL,KRANJI MRT STATION EXIT B,KRANJI MRT STATION EXIT B,NIL,20055.97408,45179.48528,1.4248605980000002,103.7619343,103.7619343
3,KRANJI MRT STATION EXIT D,,NIL,KRANJI MRT STATION EXIT D,KRANJI MRT STATION EXIT D,NIL,20118.06716,45209.46375,1.42513173,103.7624922,103.7624922
4,KRANJI MRT STATION (NS7),960,WOODLANDS ROAD,KRANJI MRT STATION (NS7),960 WOODLANDS ROAD KRANJI MRT STATION SINGAPORE 738702,738702,20078.58651,45204.51685,1.425086981,103.7621375,103.7621375
5,UOB KRANJI MRT STATION,960,WOODLANDS ROAD,UOB KRANJI MRT STATION,960 WOODLANDS ROAD UOB KRANJI MRT STATION SINGAPORE 738702,738702,20074.3565,45202.535710000004,1.425069063,103.76209940000001,103.76209940000001
6,DBS KRANJI MRT STATION,960,WOODLANDS ROAD,DBS KRANJI MRT STATION,960 WOODLANDS ROAD DBS KRANJI MRT STATION SINGAPORE 738702,738702,20074.3565,45202.535710000004,1.425069063,103.76209940000001,103.76209940000001
7,OCBC KRANJI MRT STATION,960,WOODLANDS ROAD,OCBC KRANJI MRT STATION,960 WOODLANDS ROAD OCBC KRANJI MRT STATION SINGAPORE 738702,738702,20074.3565,45202.535710000004,1.425069063,103.76209940000001,103.76209940000001
0,REDHILL MRT STATION EXIT B,,NIL,REDHILL MRT STATION EXIT B,REDHILL MRT STATION EXIT B,NIL,26211.63411,30210.321539999997,1.2894858759999999,103.81724940000001,103.81724940000001
1,REDHILL MRT STATION EXIT A,,NIL,REDHILL MRT STATION EXIT A,REDHILL MRT STATION EXIT A,NIL,26183.61443,30197.230639999998,1.289367485,103.8169976,103.8169976
2,REDHILL MRT STATION (EW18),920,TIONG BAHRU ROAD,REDHILL MRT STATION (EW18),920 TIONG BAHRU ROAD REDHILL MRT STATION SINGAPORE 158792,158792,26155.0535,30226.75978,1.2896345340000002,103.81674100000001,103.81674100000001
3,UOB REDHILL MRT STATION,920,TIONG BAHRU ROAD,UOB REDHILL MRT STATION,920 TIONG BAHRU ROAD UOB REDHILL MRT STATION SINGAPORE 158792,158792,26188.77681,30195.095810000003,1.289348178,103.817044,103.817044
4,DBS REDHILL MRT STATION,920,TIONG BAHRU ROAD,DBS REDHILL MRT STATION,920 TIONG BAHRU ROAD DBS REDHILL MRT STATION SINGAPORE 158792,158792,26188.77681,30195.095810000003,1.289348178,103.817044,103.817044
0,YEW TEE MRT STATION (NS5),61,CHOA CHU KANG DRIVE,YEW TEE MRT STATION (NS5),61 CHOA CHU KANG DRIVE YEW TEE MRT STATION SINGAPORE 689715,689715,18438.983119999997,42158.0181,1.3975350690000001,103.7474052,103.7474052
1,OCBC YEW TEE MRT STATION,61,CHOA CHU KANG DRIVE,OCBC YEW TEE MRT STATION,61 CHOA CHU KANG DRIVE OCBC YEW TEE MRT STATION SINGAPORE 689715,689715,18440.440609999998,42151.48001,1.3974759419999998,103.7474182,103.7474182
2,DBS YEW TEE MRT STATION,61,CHOA CHU KANG DRIVE,DBS YEW TEE MRT STATION,61 CHOA CHU KANG DRIVE DBS YEW TEE MRT STATION SINGAPORE 689715,689715,18445.03069,42162.962889999995,1.39757979,103.74745949999999,103.74745949999999
3,OCBC YEW TEE MRT STATION - FAIRPRICE,61,CHOA CHU KANG DRIVE,OCBC YEW TEE MRT STATION - FAIRPRICE,61 CHOA CHU KANG DRIVE OCBC YEW TEE MRT STATION - FAIRPRICE SINGAPORE 689715,689715,18440.440609999998,42151.48001,1.3974759419999998,103.7474182,103.7474182
4,UOB YEW TEE MRT STATION,61,CHOA CHU KANG DRIVE,UOB YEW TEE MRT STATION,61 CHOA CHU KANG DRIVE UOB YEW TEE MRT STATION SINGAPORE 689715,689715,18450.29441,42175.3365,1.3976916940000002,103.7475068,103.7475068
0,PIONEER MRT STATION EXIT A,,NIL,PIONEER MRT STATION EXIT A,PIONEER MRT STATION EXIT A,NIL,12845.09863,35502.524339999996,1.337342939,103.6971431,103.6971431
1,PIONEER MRT STATION EXIT B,,NIL,PIONEER MRT STATION EXIT B,PIONEER MRT STATION EXIT B,NIL,12843.86427,35556.343660000006,1.33782966,103.6971319,103.6971319
2,PIONEER MRT STATION (EW28),31,JURONG WEST STREET 63,PIONEER MRT STATION (EW28),31 JURONG WEST STREET 63 PIONEER MRT STATION SINGAPORE 648310,648310,12864.96983,35529.51155,1.3375870109999999,103.6973216,103.6973216
3,DBS PIONEER MRT STATION,31,JURONG WEST STREET 63,DBS PIONEER MRT STATION,31 JURONG WEST STREET 63 DBS PIONEER MRT STATION SINGAPORE 648310,648310,12899.45681,35526.946489999995,1.337563831,103.6976315,103.6976315
4,OCBC PIONEER MRT STATION,31,JURONG WEST STREET 63,OCBC PIONEER MRT STATION,31 JURONG WEST STREET 63 OCBC PIONEER MRT STATION SINGAPORE 648310,648310,12875.74799,35530.2342,1.337593552,103.69741850000001,103.69741850000001
5,UOB PIONEER MRT STATION,31,JURONG WEST STREET 63,UOB PIONEER MRT STATION,31 JURONG WEST STREET 63 UOB PIONEER MRT STATION SINGAPORE 648310,648310,12875.74799,35530.2342,1.337593552,103.69741850000001,103.69741850000001
0,COMMONWEALTH MRT STATION EXIT B,,NIL,COMMONWEALTH MRT STATION EXIT B,COMMONWEALTH MRT STATION EXIT B,NIL,24075.50012,31677.825080000002,1.302757264,103.7980551,103.7980551
1,COMMONWEALTH MRT STATION EXIT C,,NIL,COMMONWEALTH MRT STATION EXIT C,COMMONWEALTH MRT STATION EXIT C,NIL,24154.860230000002,31603.27262,1.302083048,103.7987682,103.7987682
2,COMMONWEALTH MRT STATION EXIT D,,NIL,COMMONWEALTH MRT STATION EXIT D,COMMONWEALTH MRT STATION EXIT D,NIL,24148.85873,31596.440260000003,1.302021258,103.79871429999999,103.79871429999999
3,COMMONWEALTH MRT STATION EXIT A,,NIL,COMMONWEALTH MRT STATION EXIT A,COMMONWEALTH MRT STATION EXIT A,NIL,24064.72106,31665.76123,1.302648162,103.7979583,103.7979583
4,COMMONWEALTH MRT STATION (EW20),375,COMMONWEALTH AVENUE,COMMONWEALTH MRT STATION (EW20),375 COMMONWEALTH AVENUE COMMONWEALTH MRT STATION SINGAPORE 149735,149735,24094.795140000002,31649.59892,1.302501999,103.79822850000001,103.79822850000001
5,DBS COMMONWEALTH MRT STATION,375,COMMONWEALTH AVENUE,DBS COMMONWEALTH MRT STATION,375 COMMONWEALTH AVENUE DBS COMMONWEALTH MRT STATION SINGAPORE 149735,149735,24102.6854,31639.605310000003,1.302411622,103.7982994,103.7982994
6,UOB COMMONWEALTH MRT STATION,375,COMMONWEALTH AVENUE,UOB COMMONWEALTH MRT STATION,375 COMMONWEALTH AVENUE UOB COMMONWEALTH MRT STATION SINGAPORE 149735,149735,24096.25043,31644.5553,1.302456387,103.7982416,103.7982416
7,OCBC COMMONWEALTH MRT STATION,375,COMMONWEALTH AVENUE,OCBC COMMONWEALTH MRT STATION,375 COMMONWEALTH AVENUE OCBC COMMONWEALTH MRT STATION SINGAPORE 149735,149735,24099.71542,31641.090310000003,1.302425051,103.79827270000001,103.79827270000001
0,PAYA LEBAR MRT STATION EXIT C,,NIL,PAYA LEBAR MRT STATION EXIT C,PAYA LEBAR MRT STATION EXIT C,NIL,34498.84793,33379.63206,1.318147366,103.8917141,103.8917141
1,PAYA LEBAR MRT STATION EXIT A,,NIL,PAYA LEBAR MRT STATION EXIT A,PAYA LEBAR MRT STATION EXIT A,NIL,34618.77416,33391.49066,1.318254585,103.8927917,103.8927917
2,PAYA LEBAR MRT STATION EXIT B,,NIL,PAYA LEBAR MRT STATION EXIT B,PAYA LEBAR MRT STATION EXIT B,NIL,34553.83532,33404.28569,1.318370313,103.8922082,103.8922082
3,PAYA LEBAR MRT STATION EXIT D,,NIL,PAYA LEBAR MRT STATION EXIT D,PAYA LEBAR MRT STATION EXIT D,NIL,34539.588789999994,33206.73988,1.316583783,103.8920801,103.8920801
4,PAYA LEBAR MRT STATION (CC9),15,PAYA LEBAR ROAD,PAYA LEBAR MRT STATION (CC9),15 PAYA LEBAR ROAD PAYA LEBAR MRT STATION SINGAPORE 409049,409049,34559.69169,33280.11819,1.317247385,103.8922608,103.8922608
5,PAYA LEBAR MRT STATION (EW8),30,PAYA LEBAR ROAD,PAYA LEBAR MRT STATION (EW8),30 PAYA LEBAR ROAD PAYA LEBAR MRT STATION SINGAPORE 409006,409006,34648.72363,33375.668860000005,1.318111492,103.8930608,103.8930608
6,DBS PAYA LEBAR MRT STATION CIRCLE LINE,15,PAYA LEBAR ROAD,DBS PAYA LEBAR MRT STATION CIRCLE LINE,15 PAYA LEBAR ROAD DBS PAYA LEBAR MRT STATION CIRCLE LINE SINGAPORE 409049,409049,34571.2803,33274.78149,1.31719912,103.8923649,103.8923649
7,OCBC PAYA LEBAR MRT STATION - CIRCLE LINE,15,PAYA LEBAR ROAD,OCBC PAYA LEBAR MRT STATION - CIRCLE LINE,15 PAYA LEBAR ROAD OCBC PAYA LEBAR MRT STATION - CIRCLE LINE SINGAPORE 409049,409049,34573.5024,33263.3016,1.317095299,103.8923848,103.8923848
8,DBS PAYA LEBAR MRT STATION,30,PAYA LEBAR ROAD,DBS PAYA LEBAR MRT STATION,30 PAYA LEBAR ROAD DBS PAYA LEBAR MRT STATION SINGAPORE 409006,409006,34659.62601,33375.1247,1.318106569,103.8931587,103.8931587
9,OCBC PAYA LEBAR MRT STATION,30,PAYA LEBAR ROAD,OCBC PAYA LEBAR MRT STATION,30 PAYA LEBAR ROAD OCBC PAYA LEBAR MRT STATION SINGAPORE 409006,409006,34657.971710000005,33378.43329,1.318136491,103.8931439,103.8931439
0,SIMEI MRT STATION EXIT A,,NIL,SIMEI MRT STATION EXIT A,SIMEI MRT STATION EXIT A,NIL,41410.52446,36089.90172,1.342655786,103.95382009999999,103.95382009999999
1,SIMEI MRT STATION (EW3),30,SIMEI STREET 3,SIMEI MRT STATION (EW3),30 SIMEI STREET 3 SIMEI MRT STATION SINGAPORE 529888,529888,41361.22817,36149.75278,1.343197079,103.9533772,103.9533772
2,DBS SIMEI MRT STATION,30,SIMEI STREET 3,DBS SIMEI MRT STATION,30 SIMEI STREET 3 DBS SIMEI MRT STATION SINGAPORE 529888,529888,41353.6935,36147.80824,1.3431794959999999,103.9533095,103.9533095
3,OCBC SIMEI MRT STATION,30,SIMEI STREET 3,OCBC SIMEI MRT STATION,30 SIMEI STREET 3 OCBC SIMEI MRT STATION SINGAPORE 529888,529888,41357.92684,36145.691569999995,1.343160352,103.95334749999999,103.95334749999999
4,UOB SIMEI MRT STATION,30,SIMEI STREET 3,UOB SIMEI MRT STATION,30 SIMEI STREET 3 UOB SIMEI MRT STATION SINGAPORE 529888,529888,41369.03937,36153.099930000004,1.343227345,103.9534474,103.9534474
0,TAMPINES MRT STATION EXIT D,,NIL,TAMPINES MRT STATION EXIT D,TAMPINES MRT STATION EXIT D,NIL,40280.353930000005,37441.61696,1.3548806780000002,103.94366550000001,103.94366550000001
1,TAMPINES MRT STATION EXIT C,,NIL,TAMPINES MRT STATION EXIT C,TAMPINES MRT STATION EXIT C,NIL,40418.193360000005,37277.71062,1.353398313,103.94490400000001,103.94490400000001
2,TAMPINES MRT STATION EXIT E,,NIL,TAMPINES MRT STATION EXIT E,TAMPINES MRT STATION EXIT E,NIL,40167.72443,37550.48932,1.355865325,103.94265340000001,103.94265340000001
3,TAMPINES MRT STATION EXIT A,,NIL,TAMPINES MRT STATION EXIT A,TAMPINES MRT STATION EXIT A,NIL,40402.8731,37318.14723,1.3537640130000002,103.9447663,103.9447663
4,TAMPINES MRT STATION EXIT B,,NIL,TAMPINES MRT STATION EXIT B,TAMPINES MRT STATION EXIT B,NIL,40438.84851,37293.27708,1.353539082,103.94508959999999,103.94508959999999
5,TAMPINES MRT STATION EXIT F,,NIL,TAMPINES MRT STATION EXIT F,TAMPINES MRT STATION EXIT F,NIL,40168.099330000005,37365.43862,1.354191795,103.9426567,103.9426567
6,TAMPINES MRT STATION EXIT G,,NIL,TAMPINES MRT STATION EXIT G,TAMPINES MRT STATION EXIT G,NIL,40174.57011,37410.4423,1.354598789,103.94271490000001,103.94271490000001
7,TAMPINES MRT STATION (DT32),15,TAMPINES CENTRAL 1,TAMPINES MRT STATION (DT32),15 TAMPINES CENTRAL 1 TAMPINES MRT STATION SINGAPORE 529544,529544,40207.39523,37471.43946,1.3551504109999999,103.9430099,103.9430099
8,TAMPINES MRT STATION (EW2),20,TAMPINES CENTRAL 1,TAMPINES MRT STATION (EW2),20 TAMPINES CENTRAL 1 TAMPINES MRT STATION SINGAPORE 529538,529538,40444.9732,37267.02627,1.3533016759999998,103.9451446,103.9451446
9,DBS TAMPINES MRT STATION,20,TAMPINES CENTRAL 1,DBS TAMPINES MRT STATION,20 TAMPINES CENTRAL 1 DBS TAMPINES MRT STATION SINGAPORE 529538,529538,40470.839889999996,37255.182010000004,1.3531945509999999,103.94537700000001,103.94537700000001
0,ADMIRALTY MRT STATION EXIT D,,NIL,ADMIRALTY MRT STATION EXIT D,ADMIRALTY MRT STATION EXIT D,NIL,24444.00859,46912.40535,1.4405333880000002,103.8013645,103.8013645
1,ADMIRALTY MRT STATION EXIT B,,NIL,ADMIRALTY MRT STATION EXIT B,ADMIRALTY MRT STATION EXIT B,NIL,24350.82388,46871.39375,1.4401624819999999,103.8005272,103.8005272
2,ADMIRALTY MRT STATION EXIT A,,NIL,ADMIRALTY MRT STATION EXIT A,ADMIRALTY MRT STATION EXIT A,NIL,24401.6786,46891.39492,1.4403433719999998,103.8009842,103.8009842
3,ADMIRALTY MRT STATION EXIT C,,NIL,ADMIRALTY MRT STATION EXIT C,ADMIRALTY MRT STATION EXIT C,NIL,24353.52771,46920.36641,1.4406053730000001,103.8005515,103.8005515
4,ADMIRALTY MRT STATION (NS10),70,WOODLANDS AVENUE 7,ADMIRALTY MRT STATION (NS10),70 WOODLANDS AVENUE 7 ADMIRALTY MRT STATION SINGAPORE 738344,738344,24402.38445,46918.5022,1.44058852,103.8009905,103.8009905
5,DBS ADMIRALTY MRT STATION,70,WOODLANDS AVENUE 7,DBS ADMIRALTY MRT STATION,70 WOODLANDS AVENUE 7 DBS ADMIRALTY MRT STATION SINGAPORE 738344,738344,24408.92609,46916.42449,1.4405697309999999,103.8010493,103.8010493
6,UOB ADMIRALTY MRT STATION,70,WOODLANDS AVENUE 7,UOB ADMIRALTY MRT STATION,70 WOODLANDS AVENUE 7 UOB ADMIRALTY MRT STATION SINGAPORE 738344,738344,24408.92609,46916.42449,1.4405697309999999,103.8010493,103.8010493
0,YISHUN MRT STATION EXIT C,,NIL,YISHUN MRT STATION EXIT C,YISHUN MRT STATION EXIT C,NIL,28200.87696,45648.94761,1.4291073580000002,103.83512359999999,103.83512359999999
1,YISHUN MRT STATION EXIT E,,NIL,YISHUN MRT STATION EXIT E,YISHUN MRT STATION EXIT E,NIL,28258.74632,45710.67493,1.4296655969999998,103.8356437,103.8356437
2,YISHUN MRT STATION EXIT D,,NIL,YISHUN MRT STATION EXIT D,YISHUN MRT STATION EXIT D,NIL,28172.17819,45648.58058,1.429104039,103.83486579999999,103.83486579999999
3,YISHUN MRT STATION EXIT A,,NIL,YISHUN MRT STATION EXIT A,YISHUN MRT STATION EXIT A,NIL,28163.81732,45681.466810000005,1.42940145,103.83479059999999,103.83479059999999
4,YISHUN MRT STATION EXIT B,,NIL,YISHUN MRT STATION EXIT B,YISHUN MRT STATION EXIT B,NIL,28172.324780000003,45708.52336,1.42964614,103.8348671,103.8348671
5,YISHUN MRT STATION (NS13),301,YISHUN AVENUE 2,YISHUN MRT STATION (NS13),301 YISHUN AVENUE 2 YISHUN MRT STATION SINGAPORE 769093,769093,28187.678819999997,45686.07054,1.429443085,103.83500500000001,103.83500500000001
6,UOB YISHUN MRT STATION,301,YISHUN AVENUE 2,UOB YISHUN MRT STATION,301 YISHUN AVENUE 2 UOB YISHUN MRT STATION SINGAPORE 769093,769093,28193.602110000003,45686.37161,1.429445808,103.8350583,103.8350583
7,DBS YISHUN MRT STATION,301,YISHUN AVENUE 2,DBS YISHUN MRT STATION,301 YISHUN AVENUE 2 DBS YISHUN MRT STATION SINGAPORE 769093,769093,28186.576489999996,45695.1536,1.429525229,103.83499509999999,103.83499509999999
8,OCBC YISHUN MRT STATION,301,YISHUN AVENUE 2,OCBC YISHUN MRT STATION,301 YISHUN AVENUE 2 OCBC YISHUN MRT STATION SINGAPORE 769093,769093,28192.72391,45702.179189999995,1.429588766,103.83505040000001,103.83505040000001
9,DBS NTUC YISHUN MRT STATION,301,YISHUN AVENUE 2,DBS NTUC YISHUN MRT STATION,301 YISHUN AVENUE 2 DBS NTUC YISHUN MRT STATION SINGAPORE 769093,769093,28186.576489999996,45695.1536,1.429525229,103.83499509999999,103.83499509999999
0,PASIR RIS MRT STATION EXIT A,,NIL,PASIR RIS MRT STATION EXIT A,PASIR RIS MRT STATION EXIT A,NIL,40911.0404,39427.71863,1.372841969,103.9493334,103.9493334
1,PASIR RIS MRT STATION EXIT B,,NIL,PASIR RIS MRT STATION EXIT B,PASIR RIS MRT STATION EXIT B,NIL,40889.173630000005,39432.61242,1.372886237,103.94913690000001,103.94913690000001
2,PASIR RIS MRT STATION (EW1),10,PASIR RIS CENTRAL,PASIR RIS MRT STATION (EW1),10 PASIR RIS CENTRAL PASIR RIS MRT STATION SINGAPORE 519634,519634,40905.597460000005,39449.982339999995,1.373043316,103.94928449999999,103.94928449999999
3,OCBC PASIR RIS MRT STATION,10,PASIR RIS CENTRAL,OCBC PASIR RIS MRT STATION,10 PASIR RIS CENTRAL OCBC PASIR RIS MRT STATION SINGAPORE 519634,519634,40903.433789999995,39446.0827,1.37300805,103.94926509999999,103.94926509999999
4,DBS PASIR RIS MRT STATION,10,PASIR RIS CENTRAL,DBS PASIR RIS MRT STATION,10 PASIR RIS CENTRAL DBS PASIR RIS MRT STATION SINGAPORE 519634,519634,40903.433789999995,39446.0827,1.37300805,103.94926509999999,103.94926509999999
5,UOB PASIR RIS MRT STATION,10,PASIR RIS CENTRAL,UOB PASIR RIS MRT STATION,10 PASIR RIS CENTRAL UOB PASIR RIS MRT STATION SINGAPORE 519634,519634,40903.433789999995,39446.0827,1.37300805,103.94926509999999,103.94926509999999
0,CLEMENTI MRT STATION EXIT C,,NIL,CLEMENTI MRT STATION EXIT C,CLEMENTI MRT STATION EXIT C,NIL,20482.894819999998,32939.81943,1.314169625,103.76577359999999,103.76577359999999
1,CLEMENTI MRT STATION EXIT A,,NIL,CLEMENTI MRT STATION EXIT A,CLEMENTI MRT STATION EXIT A,NIL,20394.871919999998,33076.49432,1.315405642,103.7649827,103.7649827
2,CLEMENTI MRT STATION EXIT B,,NIL,CLEMENTI MRT STATION EXIT B,CLEMENTI MRT STATION EXIT B,NIL,20414.10284,33082.94455,1.315463981,103.7651555,103.7651555
3,CLEMENTI MRT STATION EXIT D,,NIL,CLEMENTI MRT STATION EXIT D,CLEMENTI MRT STATION EXIT D,NIL,20457.04914,32928.32737,1.314065689,103.7655414,103.7655414
4,CLEMENTI MRT STATION (EW23),3150,COMMONWEALTH AVENUE WEST,CLEMENTI MRT STATION (EW23),3150 COMMONWEALTH AVENUE WEST CLEMENTI MRT STATION SINGAPORE 129580,129580,20418.105509999998,33044.49447,1.315116253,103.7651915,103.7651915
5,DBS CLEMENTI MRT STATION,3150,COMMONWEALTH AVENUE WEST,DBS CLEMENTI MRT STATION,3150 COMMONWEALTH AVENUE WEST DBS CLEMENTI MRT STATION SINGAPORE 129580,129580,20415.55719,33056.5417,1.315225203,103.7651686,103.7651686
6,UOB CLEMENTI MRT STATION,3150,COMMONWEALTH AVENUE WEST,UOB CLEMENTI MRT STATION,3150 COMMONWEALTH AVENUE WEST UOB CLEMENTI MRT STATION SINGAPORE 129580,129580,20415.55719,33056.5417,1.315225203,103.7651686,103.7651686
7,OCBC CLEMENTI MRT STATION,3150,COMMONWEALTH AVENUE WEST,OCBC CLEMENTI MRT STATION,3150 COMMONWEALTH AVENUE WEST OCBC CLEMENTI MRT STATION SINGAPORE 129580,129580,20417.10349,33053.89461,1.3152012640000001,103.7651824,103.7651824
0,ALJUNIED MRT STATION EXIT A,,NIL,ALJUNIED MRT STATION EXIT A,ALJUNIED MRT STATION EXIT A,NIL,33473.04374,33168.53557,1.316238485,103.8824967,103.8824967
1,ALJUNIED MRT STATION EXIT B,,NIL,ALJUNIED MRT STATION EXIT B,ALJUNIED MRT STATION EXIT B,NIL,33470.39863,33196.11794,1.316487931,103.88247290000001,103.88247290000001
2,ALJUNIED MRT STATION (EW9),81,LORONG 25 GEYLANG,ALJUNIED MRT STATION (EW9),81 LORONG 25 GEYLANG ALJUNIED MRT STATION SINGAPORE 388310,388310,33518.604869999996,33190.00202,1.316432612,103.882906,103.882906
3,UOB ALJUNIED MRT STATION,81,LORONG 25 GEYLANG,UOB ALJUNIED MRT STATION,81 LORONG 25 GEYLANG UOB ALJUNIED MRT STATION SINGAPORE 388310,388310,33525.058489999996,33190.950489999996,1.316441188,103.882964,103.882964
4,DBS ALJUNIED MRT STATION,81,LORONG 25 GEYLANG,DBS ALJUNIED MRT STATION,81 LORONG 25 GEYLANG DBS ALJUNIED MRT STATION SINGAPORE 388310,388310,33525.058489999996,33190.950489999996,1.316441188,103.882964,103.882964
0,ANG MO KIO MRT STATION,2795,ANG MO KIO AVENUE 8,ANG MO KIO MRT STATION,2795 ANG MO KIO AVENUE 8 ANG MO KIO MRT STATION SINGAPORE 569812,569812,29807.261089999996,39105.736000000004,1.36993285,103.8495581,103.8495581
0,EXPO MRT STATION EXIT F,,NIL,EXPO MRT STATION EXIT F,EXPO MRT STATION EXIT F,NIL,42416.88643,35211.81649,1.33471425,103.9628625,103.9628625
1,EXPO MRT STATION EXIT B,,NIL,EXPO MRT STATION EXIT B,EXPO MRT STATION EXIT B,NIL,42328.7065,35272.68625,1.335264775,103.9620702,103.9620702
2,EXPO MRT STATION EXIT G,,NIL,EXPO MRT STATION EXIT G,EXPO MRT STATION EXIT G,NIL,42437.80242,35247.01525,1.335032564,103.96305040000001,103.96305040000001
